	AD_MAG_1	AD_MAG_2	JaccardIndex
1630055	6A_II/BM_out.80.fa	2AD61I_FD/BM_out.57.fa	0.728
1907221	6A_II/BM_out.80.fa	6A_II/BM_out.80.fa	1
2144507	6A_II/BM_out.80.fa	7A_III/BM_out.4.fa	0.748
2280099	6A_II/BM_out.80.fa	8A_II/BM_out.14.fa	0.778
2597145	6A_II/BM_out.80.fa	9A_II/BM_out.212.fa	0.78
2766635	6A_II/BM_out.80.fa	AD118III_FD/BM_out.164.fa	0.752
2972017	6A_II/BM_out.80.fa	AD121II_FD/BM_out.75.fa	0.778
3109603	6A_II/BM_out.80.fa	AD126III_FD/BM_out.78.fa	0.756
3147489	6A_II/BM_out.80.fa	AD128I_FD/BM_out.13.fa	0.766
3410697	6A_II/BM_out.80.fa	AD132III_FD/BM_out.86.fa	0.764
3701821	6A_II/BM_out.80.fa	AD148III_FD/BM_out.13.fa	0.718
1909216	6A_II/BM_out.81.fa	6A_II/BM_out.81.fa	1
1911211	6A_II/BM_out.82.fa	6A_II/BM_out.82.fa	1
198366	6A_II/BM_out.83.fa	11A_II/BM_out.62.fa	0.966
473538	6A_II/BM_out.83.fa	13A_III/BM_out.63.fa	0.952
649010	6A_II/BM_out.83.fa	15A_II/BM_out.19.fa	0.974
858380	6A_II/BM_out.83.fa	17A_III/BM_out.160.fa	0.976
1139534	6A_II/BM_out.83.fa	2AD43II_FD/BM_out.2.fa	0.976
1281108	6A_II/BM_out.83.fa	2AD48II_FD/BM_out.52.fa	0.796
1512412	6A_II/BM_out.83.fa	2AD57I_FD/BM_out.78.fa	0.952
1663956	6A_II/BM_out.83.fa	2AD61I_FD/BM_out.88.fa	0.954
1913206	6A_II/BM_out.83.fa	6A_II/BM_out.83.fa	1
2062756	6A_II/BM_out.83.fa	7A_III/BM_out.196.fa	0.98
2278108	6A_II/BM_out.83.fa	8A_II/BM_out.149.fa	0.964
2473520	6A_II/BM_out.83.fa	9A_II/BM_out.100.fa	0.948
2754674	6A_II/BM_out.83.fa	AD118III_FD/BM_out.156.fa	0.944
3041810	6A_II/BM_out.83.fa	AD126III_FD/BM_out.31.fa	0.94
3245198	6A_II/BM_out.83.fa	AD128I_FD/BM_out.7.fa	0.948
3362844	6A_II/BM_out.83.fa	AD132III_FD/BM_out.53.fa	0.96
3522364	6A_II/BM_out.83.fa	AD143II_FD/BM_out.7.fa	0.944
3643998	6A_II/BM_out.83.fa	AD138III_FD/BM_out.78.fa	0.876
3713788	6A_II/BM_out.83.fa	AD148III_FD/BM_out.1.fa	0.902
3925152	6A_II/BM_out.83.fa	AD152III_FD/BM_out.65.fa	0.968
1059775	6A_II/BM_out.84.fa	17A_III/BM_out.62.fa	0.82
1915201	6A_II/BM_out.84.fa	6A_II/BM_out.84.fa	1
3913189	6A_II/BM_out.84.fa	AD152III_FD/BM_out.54.fa	0.844
2956	6A_II/BM_out.85.fa	11A_II/BM_out.104.fa	0.772
320002	6A_II/BM_out.85.fa	13A_III/BM_out.15.fa	0.772
595174	6A_II/BM_out.85.fa	15A_II/BM_out.150.fa	0.758
790586	6A_II/BM_out.85.fa	17A_III/BM_out.107.fa	0.784
1193374	6A_II/BM_out.85.fa	2AD43II_FD/BM_out.69.fa	0.784
1293074	6A_II/BM_out.85.fa	2AD48II_FD/BM_out.61.fa	0.8
1510420	6A_II/BM_out.85.fa	2AD57I_FD/BM_out.77.fa	0.798
1582204	6A_II/BM_out.85.fa	2AD61I_FD/BM_out.19.fa	0.788
1917196	6A_II/BM_out.85.fa	6A_II/BM_out.85.fa	1
1982998	6A_II/BM_out.85.fa	7A_III/BM_out.125.fa	0.792
2413702	6A_II/BM_out.85.fa	8A_II/BM_out.57.fa	0.786
2633042	6A_II/BM_out.85.fa	9A_II/BM_out.48.fa	0.758
2788574	6A_II/BM_out.85.fa	AD118III_FD/BM_out.39.fa	0.776
2974016	6A_II/BM_out.85.fa	AD121II_FD/BM_out.77.fa	0.778
3025860	6A_II/BM_out.85.fa	AD126III_FD/BM_out.19.fa	0.772
3253176	6A_II/BM_out.85.fa	AD128I_FD/BM_out.84.fa	0.774
3416684	6A_II/BM_out.85.fa	AD132III_FD/BM_out.90.fa	0.802
3440612	6A_II/BM_out.85.fa	AD143II_FD/BM_out.15.fa	0.746
3630042	6A_II/BM_out.85.fa	AD138III_FD/BM_out.67.fa	0.74
3709802	6A_II/BM_out.85.fa	AD148III_FD/BM_out.18.fa	0.74
3941106	6A_II/BM_out.85.fa	AD152III_FD/BM_out.7.fa	0.796
42837	6A_II/BM_out.88.fa	11A_II/BM_out.134.fa	0.894
341937	6A_II/BM_out.88.fa	13A_III/BM_out.173.fa	0.89
756689	6A_II/BM_out.88.fa	15A_II/BM_out.74.fa	0.944
1013915	6A_II/BM_out.88.fa	17A_III/BM_out.284.fa	0.854
1155489	6A_II/BM_out.88.fa	2AD43II_FD/BM_out.3.fa	0.898
1255189	6A_II/BM_out.88.fa	2AD48II_FD/BM_out.31.fa	0.872
1504439	6A_II/BM_out.88.fa	2AD57I_FD/BM_out.73.fa	0.874
1560271	6A_II/BM_out.88.fa	2AD61I_FD/BM_out.117.fa	0.948
1919191	6A_II/BM_out.88.fa	6A_II/BM_out.88.fa	1
2102639	6A_II/BM_out.88.fa	7A_III/BM_out.235.fa	0.898
2425667	6A_II/BM_out.88.fa	8A_II/BM_out.62.fa	0.89
2519385	6A_II/BM_out.88.fa	9A_II/BM_out.144.fa	0.912
2768635	6A_II/BM_out.88.fa	AD118III_FD/BM_out.16.fa	0.924
2912203	6A_II/BM_out.88.fa	AD121II_FD/BM_out.34.fa	0.894
3127555	6A_II/BM_out.88.fa	AD126III_FD/BM_out.89.fa	0.93
3163447	6A_II/BM_out.88.fa	AD128I_FD/BM_out.21.fa	0.95
3324961	6A_II/BM_out.88.fa	AD132III_FD/BM_out.29.fa	0.91
3434631	6A_II/BM_out.88.fa	AD143II_FD/BM_out.10.fa	0.884
3592157	6A_II/BM_out.88.fa	AD138III_FD/BM_out.3.fa	0.848
3791557	6A_II/BM_out.88.fa	AD148III_FD/BM_out.85.fa	0.89
3907209	6A_II/BM_out.88.fa	AD152III_FD/BM_out.48.fa	0.868
1921186	6A_II/BM_out.89.fa	6A_II/BM_out.89.fa	1
2734738	6A_II/BM_out.89.fa	AD118III_FD/BM_out.139.fa	0.748
1925176	6A_II/BM_out.90.fa	6A_II/BM_out.90.fa	1
1927171	6A_II/BM_out.91.fa	6A_II/BM_out.91.fa	1
206350	6A_II/BM_out.92.fa	11A_II/BM_out.69.fa	0.794
318014	6A_II/BM_out.92.fa	13A_III/BM_out.159.fa	0.814
752706	6A_II/BM_out.92.fa	15A_II/BM_out.70.fa	0.828
1103650	6A_II/BM_out.92.fa	17A_III/BM_out.97.fa	0.802
1929166	6A_II/BM_out.92.fa	6A_II/BM_out.92.fa	1
1967052	6A_II/BM_out.92.fa	7A_III/BM_out.115.fa	0.85
2337936	6A_II/BM_out.92.fa	8A_II/BM_out.200.fa	0.822
2569240	6A_II/BM_out.92.fa	9A_II/BM_out.186.fa	0.784
2868340	6A_II/BM_out.92.fa	AD118III_FD/BM_out.94.fa	0.822
3953076	6A_II/BM_out.92.fa	AD152III_FD/BM_out.89.fa	0.756
1931161	6A_II/BM_out.93.fa	6A_II/BM_out.93.fa	1
1933156	6A_II/BM_out.94.fa	6A_II/BM_out.94.fa	1
1935151	6A_II/BM_out.96.fa	6A_II/BM_out.96.fa	1
2078719	6A_II/BM_out.96.fa	7A_III/BM_out.20.fa	0.734
2250203	6A_II/BM_out.96.fa	8A_II/BM_out.126.fa	0.764
1937146	6A_II/BM_out.97.fa	6A_II/BM_out.97.fa	1
1939141	6A_II/BM_out.99.fa	6A_II/BM_out.99.fa	1
56815	7A_III/BM_out.10.fa	11A_II/BM_out.144.fa	0.824
475555	7A_III/BM_out.10.fa	13A_III/BM_out.66.fa	0.81
866379	7A_III/BM_out.10.fa	17A_III/BM_out.164.fa	0.744
1959091	7A_III/BM_out.10.fa	7A_III/BM_out.10.fa	1
2449615	7A_III/BM_out.10.fa	8A_II/BM_out.75.fa	0.78
2541339	7A_III/BM_out.10.fa	9A_II/BM_out.159.fa	0.842
3033857	7A_III/BM_out.10.fa	AD126III_FD/BM_out.26.fa	0.762
1941136	7A_III/BM_out.100.fa	7A_III/BM_out.100.fa	1
1548319	7A_III/BM_out.102.fa	2AD61I_FD/BM_out.104.fa	0.776
1943131	7A_III/BM_out.102.fa	7A_III/BM_out.102.fa	1
1945126	7A_III/BM_out.103.fa	7A_III/BM_out.103.fa	1
278143	7A_III/BM_out.104.fa	13A_III/BM_out.127.fa	0.718
1741739	7A_III/BM_out.104.fa	6A_II/BM_out.137.fa	0.718
1947121	7A_III/BM_out.104.fa	7A_III/BM_out.104.fa	1
2686895	7A_III/BM_out.104.fa	9A_II/BM_out.88.fa	0.718
48834	7A_III/BM_out.105.fa	11A_II/BM_out.139.fa	0.93
324006	7A_III/BM_out.105.fa	13A_III/BM_out.161.fa	0.938
722806	7A_III/BM_out.105.fa	15A_II/BM_out.42.fa	0.954
848428	7A_III/BM_out.105.fa	17A_III/BM_out.154.fa	0.942
1147528	7A_III/BM_out.105.fa	2AD43II_FD/BM_out.34.fa	0.914
1237258	7A_III/BM_out.105.fa	2AD48II_FD/BM_out.17.fa	0.918
1386808	7A_III/BM_out.105.fa	2AD52I_FD/BM_out.53.fa	0.91
1432670	7A_III/BM_out.105.fa	2AD57I_FD/BM_out.1.fa	0.894
1604154	7A_III/BM_out.105.fa	2AD61I_FD/BM_out.3.fa	0.896
1819506	7A_III/BM_out.105.fa	6A_II/BM_out.210.fa	0.87
1949116	7A_III/BM_out.105.fa	7A_III/BM_out.105.fa	1
2288096	7A_III/BM_out.105.fa	8A_II/BM_out.160.fa	0.958
2585202	7A_III/BM_out.105.fa	9A_II/BM_out.204.fa	0.946
2836446	7A_III/BM_out.105.fa	AD118III_FD/BM_out.72.fa	0.92
2902248	7A_III/BM_out.105.fa	AD121II_FD/BM_out.29.fa	0.936
3069744	7A_III/BM_out.105.fa	AD126III_FD/BM_out.4.fa	0.922
3183402	7A_III/BM_out.105.fa	AD128I_FD/BM_out.37.fa	0.914
3398754	7A_III/BM_out.105.fa	AD132III_FD/BM_out.74.fa	0.928
3462562	7A_III/BM_out.105.fa	AD143II_FD/BM_out.36.fa	0.902
3805530	7A_III/BM_out.105.fa	AD148III_FD/BM_out.95.fa	0.922
3915200	7A_III/BM_out.105.fa	AD152III_FD/BM_out.58.fa	0.93
1951111	7A_III/BM_out.106.fa	7A_III/BM_out.106.fa	1
1953106	7A_III/BM_out.107.fa	7A_III/BM_out.107.fa	1
1955101	7A_III/BM_out.108.fa	7A_III/BM_out.108.fa	1
72766	7A_III/BM_out.109.fa	11A_II/BM_out.152.fa	0.828
294100	7A_III/BM_out.109.fa	13A_III/BM_out.13.fa	0.814
702870	7A_III/BM_out.109.fa	15A_II/BM_out.23.fa	0.81
816528	7A_III/BM_out.109.fa	17A_III/BM_out.131.fa	0.84
1765672	7A_III/BM_out.109.fa	6A_II/BM_out.157.fa	0.842
1957096	7A_III/BM_out.109.fa	7A_III/BM_out.109.fa	1
2419704	7A_III/BM_out.109.fa	8A_II/BM_out.5.fa	0.838
2654996	7A_III/BM_out.109.fa	9A_II/BM_out.65.fa	0.87
1973056	7A_III/BM_out.11.fa	7A_III/BM_out.11.fa	1
1817518	7A_III/BM_out.111.fa	6A_II/BM_out.208.fa	0.752
1961086	7A_III/BM_out.111.fa	7A_III/BM_out.111.fa	1
1963081	7A_III/BM_out.113.fa	7A_III/BM_out.113.fa	1
1965076	7A_III/BM_out.114.fa	7A_III/BM_out.114.fa	1
206369	7A_III/BM_out.115.fa	11A_II/BM_out.69.fa	0.808
318033	7A_III/BM_out.115.fa	13A_III/BM_out.159.fa	0.846
752725	7A_III/BM_out.115.fa	15A_II/BM_out.70.fa	0.846
1103669	7A_III/BM_out.115.fa	17A_III/BM_out.97.fa	0.824
1929185	7A_III/BM_out.115.fa	6A_II/BM_out.92.fa	0.85
1967071	7A_III/BM_out.115.fa	7A_III/BM_out.115.fa	1
2337955	7A_III/BM_out.115.fa	8A_II/BM_out.200.fa	0.828
2569259	7A_III/BM_out.115.fa	9A_II/BM_out.186.fa	0.798
2868359	7A_III/BM_out.115.fa	AD118III_FD/BM_out.94.fa	0.816
3953095	7A_III/BM_out.115.fa	AD152III_FD/BM_out.89.fa	0.764
427704	7A_III/BM_out.117.fa	13A_III/BM_out.236.fa	0.816
643056	7A_III/BM_out.117.fa	15A_II/BM_out.196.fa	0.738
892306	7A_III/BM_out.117.fa	17A_III/BM_out.188.fa	0.83
1783624	7A_III/BM_out.117.fa	6A_II/BM_out.168.fa	0.79
1969066	7A_III/BM_out.117.fa	7A_III/BM_out.117.fa	1
2499470	7A_III/BM_out.117.fa	9A_II/BM_out.118.fa	0.732
1971061	7A_III/BM_out.118.fa	7A_III/BM_out.118.fa	1
559319	7A_III/BM_out.12.fa	15A_II/BM_out.123.fa	0.71
1031897	7A_III/BM_out.12.fa	17A_III/BM_out.34.fa	0.714
1991011	7A_III/BM_out.12.fa	7A_III/BM_out.12.fa	1
2872359	7A_III/BM_out.12.fa	AD118III_FD/BM_out.97.fa	0.714
96703	7A_III/BM_out.120.fa	11A_II/BM_out.167.fa	0.858
330001	7A_III/BM_out.120.fa	13A_III/BM_out.166.fa	0.834
615143	7A_III/BM_out.120.fa	15A_II/BM_out.169.fa	0.878
822519	7A_III/BM_out.120.fa	17A_III/BM_out.134.fa	0.848
1809549	7A_III/BM_out.120.fa	6A_II/BM_out.200.fa	0.836
1975051	7A_III/BM_out.120.fa	7A_III/BM_out.120.fa	1
2383821	7A_III/BM_out.120.fa	8A_II/BM_out.35.fa	0.854
2605155	7A_III/BM_out.120.fa	9A_II/BM_out.220.fa	0.86
2778633	7A_III/BM_out.120.fa	AD118III_FD/BM_out.33.fa	0.86
2928183	7A_III/BM_out.120.fa	AD121II_FD/BM_out.44.fa	0.862
3414719	7A_III/BM_out.120.fa	AD132III_FD/BM_out.88.fa	0.824
3554299	7A_III/BM_out.120.fa	AD138III_FD/BM_out.13.fa	0.828
3775633	7A_III/BM_out.120.fa	AD148III_FD/BM_out.72.fa	0.788
740766	7A_III/BM_out.121.fa	15A_II/BM_out.63.fa	0.714
886328	7A_III/BM_out.121.fa	17A_III/BM_out.177.fa	0.722
1881334	7A_III/BM_out.121.fa	6A_II/BM_out.57.fa	0.706
1977046	7A_III/BM_out.121.fa	7A_III/BM_out.121.fa	1
2371858	7A_III/BM_out.121.fa	8A_II/BM_out.22.fa	0.716
122627	7A_III/BM_out.123.fa	11A_II/BM_out.184.fa	0.898
331997	7A_III/BM_out.123.fa	13A_III/BM_out.167.fa	0.91
659013	7A_III/BM_out.123.fa	15A_II/BM_out.207.fa	0.904
782641	7A_III/BM_out.123.fa	17A_III/BM_out.101.fa	0.902
1494499	7A_III/BM_out.123.fa	2AD57I_FD/BM_out.67.fa	0.892
1669971	7A_III/BM_out.123.fa	2AD61I_FD/BM_out.92.fa	0.716
1767677	7A_III/BM_out.123.fa	6A_II/BM_out.15.fa	0.902
1979041	7A_III/BM_out.123.fa	7A_III/BM_out.123.fa	1
2240255	7A_III/BM_out.123.fa	8A_II/BM_out.121.fa	0.914
2479535	7A_III/BM_out.123.fa	9A_II/BM_out.105.fa	0.908
2760689	7A_III/BM_out.123.fa	AD118III_FD/BM_out.15.fa	0.914
3105651	7A_III/BM_out.123.fa	AD126III_FD/BM_out.75.fa	0.876
3239249	7A_III/BM_out.123.fa	AD128I_FD/BM_out.76.fa	0.814
3384811	7A_III/BM_out.123.fa	AD132III_FD/BM_out.66.fa	0.91
3560283	7A_III/BM_out.123.fa	AD138III_FD/BM_out.17.fa	0.896
1981036	7A_III/BM_out.124.fa	7A_III/BM_out.124.fa	1
2989	7A_III/BM_out.125.fa	11A_II/BM_out.104.fa	0.798
320035	7A_III/BM_out.125.fa	13A_III/BM_out.15.fa	0.78
595207	7A_III/BM_out.125.fa	15A_II/BM_out.150.fa	0.78
790619	7A_III/BM_out.125.fa	17A_III/BM_out.107.fa	0.788
1193407	7A_III/BM_out.125.fa	2AD43II_FD/BM_out.69.fa	0.782
1293107	7A_III/BM_out.125.fa	2AD48II_FD/BM_out.61.fa	0.824
1510453	7A_III/BM_out.125.fa	2AD57I_FD/BM_out.77.fa	0.814
1582237	7A_III/BM_out.125.fa	2AD61I_FD/BM_out.19.fa	0.796
1917229	7A_III/BM_out.125.fa	6A_II/BM_out.85.fa	0.792
1983031	7A_III/BM_out.125.fa	7A_III/BM_out.125.fa	1
2413735	7A_III/BM_out.125.fa	8A_II/BM_out.57.fa	0.81
2633075	7A_III/BM_out.125.fa	9A_II/BM_out.48.fa	0.768
2788607	7A_III/BM_out.125.fa	AD118III_FD/BM_out.39.fa	0.786
2974049	7A_III/BM_out.125.fa	AD121II_FD/BM_out.77.fa	0.794
3025893	7A_III/BM_out.125.fa	AD126III_FD/BM_out.19.fa	0.786
3253209	7A_III/BM_out.125.fa	AD128I_FD/BM_out.84.fa	0.808
3416717	7A_III/BM_out.125.fa	AD132III_FD/BM_out.90.fa	0.808
3440645	7A_III/BM_out.125.fa	AD143II_FD/BM_out.15.fa	0.772
3630075	7A_III/BM_out.125.fa	AD138III_FD/BM_out.67.fa	0.72
3709835	7A_III/BM_out.125.fa	AD148III_FD/BM_out.18.fa	0.776
3941139	7A_III/BM_out.125.fa	AD152III_FD/BM_out.7.fa	0.81
54834	7A_III/BM_out.126.fa	11A_II/BM_out.142.fa	0.906
270186	7A_III/BM_out.126.fa	13A_III/BM_out.120.fa	0.922
531400	7A_III/BM_out.126.fa	15A_II/BM_out.104.fa	0.934
810560	7A_III/BM_out.126.fa	17A_III/BM_out.123.fa	0.922
1197396	7A_III/BM_out.126.fa	2AD43II_FD/BM_out.71.fa	0.872
1287126	7A_III/BM_out.126.fa	2AD48II_FD/BM_out.59.fa	0.824
1532388	7A_III/BM_out.126.fa	2AD57I_FD/BM_out.91.fa	0.862
1564292	7A_III/BM_out.126.fa	2AD61I_FD/BM_out.119.fa	0.912
1861398	7A_III/BM_out.126.fa	6A_II/BM_out.39.fa	0.916
1985026	7A_III/BM_out.126.fa	7A_III/BM_out.126.fa	1
2256210	7A_III/BM_out.126.fa	8A_II/BM_out.12.fa	0.892
2649028	7A_III/BM_out.126.fa	9A_II/BM_out.60.fa	0.89
2706854	7A_III/BM_out.126.fa	AD118III_FD/BM_out.111.fa	0.918
2914230	7A_III/BM_out.126.fa	AD121II_FD/BM_out.36.fa	0.892
3047828	7A_III/BM_out.126.fa	AD126III_FD/BM_out.36.fa	0.896
3243240	7A_III/BM_out.126.fa	AD128I_FD/BM_out.79.fa	0.894
3376838	7A_III/BM_out.126.fa	AD132III_FD/BM_out.62.fa	0.904
3506448	7A_III/BM_out.126.fa	AD143II_FD/BM_out.70.fa	0.9
3638052	7A_III/BM_out.126.fa	AD138III_FD/BM_out.73.fa	0.88
3807542	7A_III/BM_out.126.fa	AD148III_FD/BM_out.96.fa	0.904
3863374	7A_III/BM_out.126.fa	AD152III_FD/BM_out.140.fa	0.854
52841	7A_III/BM_out.128.fa	11A_II/BM_out.141.fa	0.976
296109	7A_III/BM_out.128.fa	13A_III/BM_out.140.fa	0.882
553335	7A_III/BM_out.128.fa	15A_II/BM_out.119.fa	0.928
999991	7A_III/BM_out.128.fa	17A_III/BM_out.274.fa	0.936
1317037	7A_III/BM_out.128.fa	2AD48II_FD/BM_out.77.fa	0.82
1797591	7A_III/BM_out.128.fa	6A_II/BM_out.190.fa	0.862
1987021	7A_III/BM_out.128.fa	7A_III/BM_out.128.fa	1
2617125	7A_III/BM_out.128.fa	9A_II/BM_out.35.fa	0.824
2948129	7A_III/BM_out.128.fa	AD121II_FD/BM_out.57.fa	0.842
3179433	7A_III/BM_out.128.fa	AD128I_FD/BM_out.33.fa	0.76
3673945	7A_III/BM_out.128.fa	AD148III_FD/BM_out.101.fa	0.88
1989016	7A_III/BM_out.129.fa	7A_III/BM_out.129.fa	1
1993006	7A_III/BM_out.130.fa	7A_III/BM_out.130.fa	1
637087	7A_III/BM_out.131.fa	15A_II/BM_out.190.fa	0.764
994013	7A_III/BM_out.131.fa	17A_III/BM_out.268.fa	0.95
1113653	7A_III/BM_out.131.fa	2AD43II_FD/BM_out.104.fa	0.922
1261209	7A_III/BM_out.131.fa	2AD48II_FD/BM_out.38.fa	0.83
1374867	7A_III/BM_out.131.fa	2AD52I_FD/BM_out.42.fa	0.896
1835481	7A_III/BM_out.131.fa	6A_II/BM_out.223.fa	0.946
1995001	7A_III/BM_out.131.fa	7A_III/BM_out.131.fa	1
2365885	7A_III/BM_out.131.fa	8A_II/BM_out.217.fa	0.996
2527399	7A_III/BM_out.131.fa	9A_II/BM_out.14.fa	0.9
2722811	7A_III/BM_out.131.fa	AD118III_FD/BM_out.132.fa	0.748
2978043	7A_III/BM_out.131.fa	AD121II_FD/BM_out.79.fa	0.982
3123605	7A_III/BM_out.131.fa	AD126III_FD/BM_out.86.fa	0.938
3263185	7A_III/BM_out.131.fa	AD128I_FD/BM_out.91.fa	0.75
3321011	7A_III/BM_out.131.fa	AD132III_FD/BM_out.25.fa	0.972
3516423	7A_III/BM_out.131.fa	AD143II_FD/BM_out.77.fa	0.902
3681925	7A_III/BM_out.131.fa	AD148III_FD/BM_out.110.fa	0.868
3867367	7A_III/BM_out.131.fa	AD152III_FD/BM_out.142.fa	0.992
168498	7A_III/BM_out.132.fa	11A_II/BM_out.2.fa	0.748
260222	7A_III/BM_out.132.fa	13A_III/BM_out.111.fa	0.734
732800	7A_III/BM_out.132.fa	15A_II/BM_out.52.fa	0.73
842470	7A_III/BM_out.132.fa	17A_III/BM_out.148.fa	0.736
1227312	7A_III/BM_out.132.fa	2AD43II_FD/BM_out.9.fa	0.718
1323024	7A_III/BM_out.132.fa	2AD48II_FD/BM_out.81.fa	0.704
1903278	7A_III/BM_out.132.fa	6A_II/BM_out.78.fa	0.76
1996996	7A_III/BM_out.132.fa	7A_III/BM_out.132.fa	1
2421718	7A_III/BM_out.132.fa	8A_II/BM_out.60.fa	0.726
2603172	7A_III/BM_out.132.fa	9A_II/BM_out.219.fa	0.752
3029888	7A_III/BM_out.132.fa	AD126III_FD/BM_out.24.fa	0.712
3484520	7A_III/BM_out.132.fa	AD143II_FD/BM_out.50.fa	0.712
3817518	7A_III/BM_out.132.fa	AD152III_FD/BM_out.103.fa	0.734
1998991	7A_III/BM_out.134.fa	7A_III/BM_out.134.fa	1
2000986	7A_III/BM_out.135.fa	7A_III/BM_out.135.fa	1
2002981	7A_III/BM_out.137.fa	7A_III/BM_out.137.fa	1
2004976	7A_III/BM_out.138.fa	7A_III/BM_out.138.fa	1
230317	7A_III/BM_out.141.fa	11A_II/BM_out.88.fa	0.756
435699	7A_III/BM_out.141.fa	13A_III/BM_out.34.fa	0.794
587243	7A_III/BM_out.141.fa	15A_II/BM_out.146.fa	0.762
1061815	7A_III/BM_out.141.fa	17A_III/BM_out.63.fa	0.796
1121635	7A_III/BM_out.141.fa	2AD43II_FD/BM_out.19.fa	0.734
1233299	7A_III/BM_out.141.fa	2AD48II_FD/BM_out.14.fa	0.75
1897301	7A_III/BM_out.141.fa	6A_II/BM_out.70.fa	0.77
2006971	7A_III/BM_out.141.fa	7A_III/BM_out.141.fa	1
2453627	7A_III/BM_out.141.fa	8A_II/BM_out.77.fa	0.81
2509459	7A_III/BM_out.141.fa	9A_II/BM_out.129.fa	0.81
3099683	7A_III/BM_out.141.fa	AD126III_FD/BM_out.71.fa	0.77
3426699	7A_III/BM_out.141.fa	AD132III_FD/BM_out.96.fa	0.784
3542351	7A_III/BM_out.141.fa	AD143II_FD/BM_out.9.fa	0.794
3785619	7A_III/BM_out.141.fa	AD148III_FD/BM_out.80.fa	0.752
3975049	7A_III/BM_out.141.fa	AD152III_FD/BM_out.9.fa	0.77
226330	7A_III/BM_out.142.fa	11A_II/BM_out.83.fa	0.714
292132	7A_III/BM_out.142.fa	13A_III/BM_out.138.fa	0.726
525430	7A_III/BM_out.142.fa	15A_II/BM_out.101.fa	0.702
812566	7A_III/BM_out.142.fa	17A_III/BM_out.128.fa	0.702
1456628	7A_III/BM_out.142.fa	2AD57I_FD/BM_out.39.fa	0.706
1793614	7A_III/BM_out.142.fa	6A_II/BM_out.188.fa	0.73
2008966	7A_III/BM_out.142.fa	7A_III/BM_out.142.fa	1
2459610	7A_III/BM_out.142.fa	8A_II/BM_out.85.fa	0.702
3648034	7A_III/BM_out.142.fa	AD138III_FD/BM_out.7.fa	0.706
3937164	7A_III/BM_out.142.fa	AD152III_FD/BM_out.78.fa	0.704
768699	7A_III/BM_out.143.fa	15A_II/BM_out.85.fa	0.906
950153	7A_III/BM_out.143.fa	17A_III/BM_out.235.fa	0.876
1727813	7A_III/BM_out.143.fa	6A_II/BM_out.128.fa	0.726
2010961	7A_III/BM_out.143.fa	7A_III/BM_out.143.fa	1
2463599	7A_III/BM_out.143.fa	8A_II/BM_out.94.fa	0.816
2012956	7A_III/BM_out.145.fa	7A_III/BM_out.145.fa	1
174495	7A_III/BM_out.15.fa	11A_II/BM_out.34.fa	0.856
310087	7A_III/BM_out.15.fa	13A_III/BM_out.155.fa	0.832
539397	7A_III/BM_out.15.fa	15A_II/BM_out.110.fa	0.798
958137	7A_III/BM_out.15.fa	17A_III/BM_out.240.fa	0.8
1199411	7A_III/BM_out.15.fa	2AD43II_FD/BM_out.73.fa	0.816
1241285	7A_III/BM_out.15.fa	2AD48II_FD/BM_out.1.fa	0.826
1362919	7A_III/BM_out.15.fa	2AD52I_FD/BM_out.31.fa	0.756
1468601	7A_III/BM_out.15.fa	2AD57I_FD/BM_out.45.fa	0.826
1671989	7A_III/BM_out.15.fa	2AD61I_FD/BM_out.93.fa	0.824
1749755	7A_III/BM_out.15.fa	6A_II/BM_out.141.fa	0.826
2026921	7A_III/BM_out.15.fa	7A_III/BM_out.15.fa	1
2260219	7A_III/BM_out.15.fa	8A_II/BM_out.132.fa	0.848
2668989	7A_III/BM_out.15.fa	9A_II/BM_out.75.fa	0.806
2738779	7A_III/BM_out.15.fa	AD118III_FD/BM_out.142.fa	0.84
2892317	7A_III/BM_out.15.fa	AD121II_FD/BM_out.24.fa	0.804
3063801	7A_III/BM_out.15.fa	AD126III_FD/BM_out.47.fa	0.81
3153531	7A_III/BM_out.15.fa	AD128I_FD/BM_out.16.fa	0.824
3418733	7A_III/BM_out.15.fa	AD132III_FD/BM_out.91.fa	0.832
3504475	7A_III/BM_out.15.fa	AD143II_FD/BM_out.6.fa	0.838
3594205	7A_III/BM_out.15.fa	AD138III_FD/BM_out.42.fa	0.83
3783635	7A_III/BM_out.15.fa	AD148III_FD/BM_out.7.fa	0.846
3861401	7A_III/BM_out.15.fa	AD152III_FD/BM_out.138.fa	0.81
284159	7A_III/BM_out.151.fa	13A_III/BM_out.133.fa	0.744
593229	7A_III/BM_out.151.fa	15A_II/BM_out.149.fa	0.72
874383	7A_III/BM_out.151.fa	17A_III/BM_out.169.fa	0.762
2014951	7A_III/BM_out.151.fa	7A_III/BM_out.151.fa	1
2268189	7A_III/BM_out.151.fa	8A_II/BM_out.13.fa	0.768
2599193	7A_III/BM_out.151.fa	9A_II/BM_out.216.fa	0.704
3841455	7A_III/BM_out.151.fa	AD152III_FD/BM_out.120.fa	0.788
629122	7A_III/BM_out.153.fa	15A_II/BM_out.186.fa	0.816
922240	7A_III/BM_out.153.fa	17A_III/BM_out.216.fa	0.866
1899300	7A_III/BM_out.153.fa	6A_II/BM_out.71.fa	0.846
2016946	7A_III/BM_out.153.fa	7A_III/BM_out.153.fa	1
